Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1299149,2015-07-22 17:10:37,2015-07-25 17:23:40,6943910,1249903800,6943910,180,792,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1299149/SRR1299149.2,SRX553174,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,500,50,ILLUMINA,Illumina HiSeq 2000,SRP042268,PRJNA248593,,248593,SRS620473,SAMN02799683,simple,1263871,Klebsiella pneumoniae ATCC BAA-2146,RNAseq_Kpn2146M,,,,,,,no,,,,,IM,SRA166925,,public,A2D53B781C3D00E7EA170AD4D86FAF41,6ED1C5B113FD4E6F14EA216474C7AE8D
SRR1299150,2015-07-22 17:10:37,2015-07-25 17:20:25,6642486,1195647480,6642486,180,774,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1299150/SRR1299150.2,SRX553175,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,500,50,ILLUMINA,Illumina HiSeq 2000,SRP042268,PRJNA248593,,248593,SRS620474,SAMN02799684,simple,1263871,Klebsiella pneumoniae ATCC BAA-2146,RNAseq_Kpn2146T,,,,,,,no,,,,,IM,SRA166925,,public,FA5D0347079DC901281668F39265E5C9,4A53B7264D41B816F70238D5E1762749
SRR1821722,2015-02-27 11:28:11,2015-02-27 11:25:42,6505579,1314126958,6505579,202,837,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1821722/SRR1821722.1,SRX889589,3333187,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055471,PRJNA274872,,274872,SRS856471,SAMN03333187,simple,1049565,Klebsiella pneumoniae KCTC 2242,SGSB106,,,,,,,no,,,,,SOGANG UNIVERSITY,SRA242612,,public,DE1B41E5480350D7AB74C83BBB1341F1,F55812CD3C318EC1852DD91300F4CCEE
SRR1820237,2015-02-27 11:21:16,2015-02-27 11:19:52,6176701,1247693602,6176701,202,793,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1820237/SRR1820237.1,SRX889588,3333184,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055470,PRJNA274873,,274873,SRS856470,SAMN03333184,simple,1049565,Klebsiella pneumoniae KCTC 2242,SGSB107,,,,,,,no,,,,,SOGANG UNIVERSITY,SRA242613,,public,B1243468C1B37811B1857E2523DFA20E,E21883FFA06ED43DE2B27D68317BDAD7
SRR1821720,2015-02-27 11:24:14,2015-02-27 11:21:58,6052052,1222514504,6052052,202,775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1821720/SRR1821720.1,SRX889583,3333185,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055468,PRJNA274875,,274875,SRS856465,SAMN03333185,simple,1049565,Klebsiella pneumoniae KCTC 2242,SGSB108,,,,,,,no,,,,,SOGANG UNIVERSITY,SRA242614,,public,D53A863CB1B3502E8BB0D5B4B15B2D72,1A3A7F064E5868D158DF3236D483E6B3
SRR1821719,2015-02-27 11:21:16,2015-02-27 11:19:51,5367185,1084171370,5367185,202,688,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1821719/SRR1821719.1,SRX889578,3333186,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055467,PRJNA274876,,274876,SRS856461,SAMN03333186,simple,1049565,Klebsiella pneumoniae KCTC 2242,SGSB109,,,,,,,no,,,,,SOGANG UNIVERSITY,SRA242615,,public,03216E98D1FD3E021CA64C0EF4192BE9,C6EC35526D485F6B35496437927C67A6
SRR1720483,2015-08-15 00:00:00,2014-12-18 08:12:35,10440393,2046317028,10440393,196,1292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720483/SRR1720483.1,SRX814847,Patient 1_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795391,SAMN03266496,simple,573,Klebsiella pneumoniae,isolate_1_1,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,EFCB34B67FA1D2F645A8E534D53FC6D4,300C5C581C0D61BEF7F55554296E5BEC
SRR1720490,2015-08-15 00:00:00,2014-12-18 06:18:16,11026591,2161211836,11026591,196,1365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720490/SRR1720490.1,SRX814854,Patient 1_10,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795398,SAMN03266499,simple,573,Klebsiella pneumoniae,isolate_1_10,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,60E245C3FEDB09150053B637BB4CCC13,417E0E31D66D6E0AA6C5517CAD8F3F02
SRR1720491,2015-08-15 00:00:00,2014-12-18 06:18:01,11193057,2193839172,11193057,196,1392,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720491/SRR1720491.1,SRX814855,Patient 1_11,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795399,SAMN03266494,simple,573,Klebsiella pneumoniae,isolate_1_11,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,AD931D0BAF528EEDFD137EB2345F4CD8,43302DC58C74A94F613E2F86183300D9
SRR1720492,2015-08-15 00:00:00,2014-12-18 06:19:09,12421562,2434626152,12421562,196,1542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720492/SRR1720492.1,SRX814856,Patient 1_12,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795400,SAMN03266493,simple,573,Klebsiella pneumoniae,isolate_1_12,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,98F55B35D1109B4089BE84B06A4D8E05,D61A4CBB9F04D6933FD701AA8C071774
SRR1720493,2015-08-15 00:00:00,2014-12-18 07:14:10,9238298,1810706408,9238298,196,1145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720493/SRR1720493.1,SRX814857,Patient 1_13,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795401,SAMN03266495,simple,573,Klebsiella pneumoniae,isolate_1_13,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,BA6026006843E8B2169D76D706019CBA,D211609C0D485FCA30B2770F0991E179
SRR1720494,2015-08-15 00:00:00,2014-12-18 07:14:56,11082873,2172243108,11082873,196,1373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720494/SRR1720494.1,SRX814858,Patient 1_14,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795402,SAMN03266486,simple,573,Klebsiella pneumoniae,isolate_1_14,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,43F56CAFFC989733EF366004AAA44568,ADD1D3076E09B3047AD1E0163CC03618
SRR1720495,2015-08-15 00:00:00,2014-12-18 07:16:50,10132452,1985960592,10132452,196,1250,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720495/SRR1720495.1,SRX814859,Patient 1_15,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795403,SAMN03266492,simple,573,Klebsiella pneumoniae,isolate_1_15,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,57BBDEED4E620AEB41E2C2D0B5DABC9A,5A36D898510BF423A06A9CEEB0FC58A7
SRR1720496,2015-08-15 00:00:00,2014-12-18 07:17:45,13529036,2651691056,13529036,196,1675,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720496/SRR1720496.1,SRX814860,Patient 1_16,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795404,SAMN03266500,simple,573,Klebsiella pneumoniae,isolate_1_16,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,E72FA3B9FE493DA6B74C0EBCE54256E4,B6813FED5A034E7CFB7C8601C8053F84
SRR1720484,2015-08-15 00:00:00,2014-12-18 08:17:20,10477626,2053614696,10477626,196,1298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720484/SRR1720484.1,SRX814848,Patient 1_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795392,SAMN03266491,simple,573,Klebsiella pneumoniae,isolate_1_2,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,EF5BFB6C99DFC14E46162BE2C8E8F2F3,1776B9463FCA2512FF363FCEF17C11E0
SRR1720485,2015-08-15 00:00:00,2014-12-18 09:13:05,10388763,2036197548,10388763,196,1280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720485/SRR1720485.1,SRX814849,Patient 1_3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795393,SAMN03266498,simple,573,Klebsiella pneumoniae,isolate_1_3,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,60DC4A1FB41AB2EAD67BD26A2F518177,C9A545C1BF743AEDCB72D3F7AFFE76CE
SRR1720486,2015-08-15 00:00:00,2014-12-18 09:13:56,9970958,1954307768,9970958,196,1236,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720486/SRR1720486.1,SRX814850,Patient 1_4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795394,SAMN03266497,simple,573,Klebsiella pneumoniae,isolate_1_4,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,9E3CB871F58FC3E4CD7ECB13209680C5,EC62B18D9417275B98000D6ACD4CC350
SRR1720487,2015-08-15 00:00:00,2014-12-18 09:17:42,10406274,2039629704,10406274,196,1283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720487/SRR1720487.1,SRX814851,Patient 1_6,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795395,SAMN03266501,simple,573,Klebsiella pneumoniae,isolate_1_6,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,A0637DDC707E6EDDD6248E7916F28336,D493EC543F69011F54C6B0DC43E52BE8
SRR1720488,2015-08-15 00:00:00,2014-12-18 09:17:39,8973340,1758774640,8973340,196,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720488/SRR1720488.1,SRX814852,Patient 1_8,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795396,SAMN03266490,simple,573,Klebsiella pneumoniae,isolate_1_8,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,0AB1FA6E2D8F3A70BF6217499FFA8355,302E1693CE329002FA50888BE5C70ACD
SRR1720489,2015-08-15 00:00:00,2014-12-18 10:15:45,11308767,2216518332,11308767,196,1409,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720489/SRR1720489.1,SRX814853,Patient 1_9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795397,SAMN03266506,simple,573,Klebsiella pneumoniae,isolate_1_9,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,0FC6AED7501A90D26B03394C42D01857,25C64EA8C86CA566891A22E1BE20375A
SRR1720502,2015-08-15 00:00:00,2014-12-18 10:14:56,8663435,1698033260,8663435,196,1117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720502/SRR1720502.1,SRX814866,Patient 2_10,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795410,SAMN03266503,simple,573,Klebsiella pneumoniae,isolate_2_10,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,2945F0FF8D6F8968231C3792ECAF26FC,A492B48859E181DF34C23A9FCAFDC206
SRR1720503,2015-08-15 00:00:00,2014-12-18 10:28:29,13485945,2643245220,13485945,196,1753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720503/SRR1720503.1,SRX814867,Patient 2_11,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795411,SAMN03266487,simple,573,Klebsiella pneumoniae,isolate_2_11,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,C481EEB0061B049453FF272273CB4716,19AAA3B852247CFB1816DBEBFA7E10E7
SRR1720504,2015-08-15 00:00:00,2014-12-18 10:33:11,12873863,2523277148,12873863,196,1662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720504/SRR1720504.1,SRX814868,Patient 2_14,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795412,SAMN03266489,simple,573,Klebsiella pneumoniae,isolate_2_14,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,62BD5EFFD7EFF8798280DCBF50F0C7A7,6F3C7E7115285908C4DC4C215367A0E7
SRR1720497,2015-08-15 00:00:00,2014-12-18 11:18:23,9630435,1887565260,9630435,196,1240,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720497/SRR1720497.1,SRX814861,Patient 2_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795405,SAMN03266502,simple,573,Klebsiella pneumoniae,isolate_2_2,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,A06301354DB90171CF0DFF9F2515F2D9,524153EC577368DD9BC5C026952F4CB0
SRR1720498,2015-08-15 00:00:00,2014-12-18 11:21:24,11816633,2316060068,11816633,196,1518,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720498/SRR1720498.1,SRX814862,Patient 2_4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795406,SAMN03266505,simple,573,Klebsiella pneumoniae,isolate_2_4,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,E25CEACD4E43B0BC8170A62C3ABF24B2,7716606B461B77FCD4F24AA9F17E54F1
SRR1720499,2015-08-15 00:00:00,2014-12-18 11:45:57,7888840,1546212640,7888840,196,1023,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720499/SRR1720499.1,SRX814863,Patient 2_7,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795407,SAMN03266488,simple,573,Klebsiella pneumoniae,isolate_2_7,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,61305C63D379C05D72871D2CD17A0EE1,884AFC12028E8BA3AA85CD52A359C366
SRR1720500,2015-08-15 00:00:00,2014-12-18 12:16:54,10045004,1968820784,10045004,196,1295,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720500/SRR1720500.1,SRX814864,Patient 2_8,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795408,SAMN03266504,simple,573,Klebsiella pneumoniae,isolate_2_8,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,E744F13CCC8734802E4F4DD806895CD4,A4DA0B17F7D030C3444EA06401506D85
SRR1720501,2015-08-15 00:00:00,2014-12-18 12:22:01,10317444,2022219024,10317444,196,1349,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720501/SRR1720501.1,SRX814865,Patient 2_9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795409,SAMN03266507,simple,573,Klebsiella pneumoniae,isolate_2_9,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,005F7B81BA8744BD67533D65FC502867,B31405DDFC820CF9FC7C456295A06C34
SRR1720511,2015-08-15 00:00:00,2014-12-18 12:23:15,9909052,1942174192,9909052,196,1109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720511/SRR1720511.1,SRX814875,Patient 3_10,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795419,SAMN03266480,simple,573,Klebsiella pneumoniae,isolate_3_10,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,CCA9184F67A14A4C44487C150E8866AA,FC4BEF9F81673A3EA315C907284252FA
SRR1720512,2015-08-15 00:00:00,2014-12-18 12:31:47,10680517,2093381332,10680517,196,1279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720512/SRR1720512.1,SRX814876,Patient 3_11,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795420,SAMN03266481,simple,573,Klebsiella pneumoniae,isolate_3_11,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,90D155B4A05D15FC06ED461FB9B87399,103CDE33C0852E8FA6B0BEF2BA6678F3
SRR1720513,2015-08-15 00:00:00,2014-12-18 13:13:55,8391973,1644826708,8391973,196,971,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720513/SRR1720513.1,SRX814877,Patient 3_12,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795421,SAMN03266482,simple,573,Klebsiella pneumoniae,isolate_3_12,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,C60E3A114C1B67390773382CD69E143E,825301C0E4EA581606FC07A1AD1969CF
SRR1720514,2015-08-15 00:00:00,2014-12-18 13:21:32,10749060,2106815760,10749060,196,1275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720514/SRR1720514.1,SRX814878,Patient 3_13,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795422,SAMN03266483,simple,573,Klebsiella pneumoniae,isolate_3_13,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,BB0A8F53D2B8A6EE73A4486705FC577B,46F9441CBB7A7B09EEE96E3D54AB992F
SRR1720515,2015-08-15 00:00:00,2014-12-18 13:20:56,7157025,1402776900,7157025,196,800,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720515/SRR1720515.1,SRX814879,Patient 3_14,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795423,SAMN03266484,simple,573,Klebsiella pneumoniae,isolate_3_14,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,E2EA22A5C956413A19314109EE1CE87B,CA89D6B3A42D14200BC789F426ACDDFB
SRR1720516,2015-08-15 00:00:00,2014-12-18 13:25:26,15376650,3013823400,15376650,196,1813,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720516/SRR1720516.1,SRX814880,Patient 3_17,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795424,SAMN03266485,simple,573,Klebsiella pneumoniae,isolate_3_17,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,D5598E7B21FEE27118537F7E6DA8146D,7CCB53B4EED2AEF95437CDEC944E30F0
SRR1720505,2015-08-15 00:00:00,2014-12-18 15:22:50,16866705,3305874180,16866705,196,1978,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720505/SRR1720505.1,SRX814869,Patient 3_3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795413,SAMN03266474,simple,573,Klebsiella pneumoniae,isolate_3_3,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,18F2ADF2879CC5303DE4CF4ECD82BC27,218D17BE086BA45E9D6612D0DB524C9A
SRR1720506,2015-08-15 00:00:00,2014-12-18 15:26:28,18706436,3666461456,18706436,196,2222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720506/SRR1720506.1,SRX814870,Patient 3_4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795414,SAMN03266475,simple,573,Klebsiella pneumoniae,isolate_3_4,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,FB6660351879ABA7CD9932230C399110,29C598C49872623B54F88C25FBEA4F23
SRR1720507,2015-08-15 00:00:00,2014-12-19 02:48:34,7063073,1384362308,7063073,196,837,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720507/SRR1720507.1,SRX814871,Patient 3_5,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795415,SAMN03266476,simple,573,Klebsiella pneumoniae,isolate_3_5,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,9B6FA4EF42F691BF5324D63EDA651A08,05CC8D73518951453C682F5FA88DA5AF
SRR1720508,2015-08-15 00:00:00,2014-12-18 16:22:52,11763048,2305557408,11763048,196,1334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720508/SRR1720508.1,SRX814872,Patient 3_6,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795416,SAMN03266477,simple,573,Klebsiella pneumoniae,isolate_3_6,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,082F3A87342A927EDD3B84AE19AE4493,AB7F0D7342DFBF9C929256D311565736
SRR1720509,2015-08-15 00:00:00,2014-12-18 16:24:15,10490802,2056197192,10490802,196,1236,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720509/SRR1720509.1,SRX814873,Patient 3_7,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795417,SAMN03266478,simple,573,Klebsiella pneumoniae,isolate_3_7,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,43B1F15CF6D3FE96870DA72F27DE31BD,8635D51F7DFAEEADF28F37EEC782F9E9
SRR1720510,2015-08-15 00:00:00,2014-12-18 16:24:49,8146923,1596796908,8146923,196,957,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720510/SRR1720510.1,SRX814874,Patient 3_8,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795418,SAMN03266479,simple,573,Klebsiella pneumoniae,isolate_3_8,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,D7F60F1530BFBD1663161CB28C5E58C6,E92C5450C95699E60C9E371073F89C3B
SRR896011,2013-06-11 14:43:08,2013-06-11 14:41:38,9233389,932572289,0,101,644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR896011/SRR896011.1,SRX301291,VD1201020-PE-IL54-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP022221,PRJNA193162,2,193162,SRS419795,SAMN02141705,simple,1304918,Klebsiella pneumoniae 120_1020,1134709401391 Klebsiella pneumoniae 120_1020 1201020-PE-IL26-1 Sample,,,,,,,no,,,,,JCVI,SRA090217,,public,66BC1884C49D6CC92706D383B27076C7,C4680A8C65AFB7C51BEF86FB0CAEBDCB
